행정동코드,총생활인구수,raw_score_floating_pop
21836.9516,599.2468,599.2468
21837.013,1065.9315,1065.9315
21837.0879,345.5365,345.5365
21837.1771,825.6356,825.6356
21837.1777,540.0567,540.0567
21837.1778,306.7574,306.7574
21837.3122,547.3515,547.3515
21837.3305,544.9287,544.9287
21837.4181,626.0871,626.0871
21837.4522,862.8729,862.8729
21837.5413,545.3354,545.3354
21837.5678,1142.6306,1142.6306
21837.7991,346.6348,346.6348
21837.8993,372.2094,372.2094
21837.9683,524.9995,524.9995
21837.9821,388.2219,388.2219
21838.0626,411.5588,411.5588
21838.0834,215.6784,215.6784
21838.1348,883.3202,883.3202
21838.1804,735.3636,735.3636
21838.2948,619.8946,619.8946
21838.345,744.754,744.754
21838.3956,694.4735,694.4735
21838.4064,521.6282,521.6282
21838.4428,348.8386,348.8386
21838.457,354.9456,354.9456
21838.4785,521.6966,521.6966
21838.517,834.3712,834.3712
21838.5492,577.81,577.81
21838.5542,1226.3248,1226.3248
21838.57,214.0245,214.0245
21838.6236,481.9836,481.9836
21838.645,960.9451,960.9451
21839.1485,1063.4021,1063.4021
21839.1868,668.2747,668.2747
21839.2139,428.4195,428.4195
21839.3494,891.0505,891.0505
21839.3592,430.4424,430.4424
21839.4828,1216.7997,1216.7997
21839.4915,852.4841,852.4841
21839.4965,470.7976,470.7976
21839.5234,1178.5111,1178.5111
21839.5438,881.5832,881.5832
21839.5701,735.8661,735.8661
21839.5717,1002.9542,1002.9542
21839.7171,739.5391,739.5391
21840.0387,1221.3068,1221.3068
21840.1559,2084.1741,2084.1741
21840.3018,503.9321,503.9321
21840.4104,564.0934,564.0934
21840.5094,740.7482,740.7482
21840.5725,73.9077,73.9077
21840.6391,668.7474,668.7474
21840.7517,913.036,913.036
21840.7683,1195.297,1195.297
21840.9815,627.1869,627.1869
21841.046,762.1182,762.1182
21841.0833,792.7621,792.7621
21841.2903,849.5804,849.5804
21841.3337,1020.737,1020.737
21841.3445,604.8836,604.8836
21841.4661,1097.9002,1097.9002
21841.5062,744.3479,744.3479
21841.5162,718.2716,718.2716
21841.6045,249.2499,249.2499
21841.6493,688.8369,688.8369
21841.6667,1433.4469,1433.4469
21841.7279,263.008,263.008
21841.7612,653.7256,653.7256
21841.7615,754.0411,754.0411
21841.8304,2661.1592,2661.1592
21842.159,1040.7705,1040.7705
21842.2429,1095.1794,1095.1794
21842.2823,1131.9895,1131.9895
21842.3004,271.8318,271.8318
21842.3253,727.7632,727.7632
21842.3538,1136.3218,1136.3218
21842.5709,817.0368,817.0368
21842.6296,587.5277,587.5277
21842.6532,1141.839,1141.839
21842.7072,1207.8545,1207.8545
21842.8762,737.2295,737.2295
21842.9138,303.035,303.035
21842.9234,512.4175,512.4175
21843.0023,335.0284,335.0284
21843.0106,739.8999,739.8999
21843.2168,529.3356,529.3356
21843.2382,558.7899,558.7899
21843.2473,1058.1771,1058.1771
21843.4095,833.4218,833.4218
21843.4998,2060.1848,2060.1848
21843.5494,333.8728,333.8728
21843.5827,1074.1529,1074.1529
21844.0,726.7251,726.7251
21844.0243,813.6758,813.6758
21844.112,946.6355,946.6355
21844.1585,589.5342,589.5342
21844.3773,688.7298,688.7298
21844.4776,928.948,928.948
21844.5557,908.0588,908.0588
21844.6407,651.1833,651.1833
21844.6994,541.8443,541.8443
21844.7052,777.0239,777.0239
21844.7452,1002.9419,1002.9419
21844.8162,894.4204,894.4204
21844.8533,688.2221,688.2221
21845.0018,1102.0006,1102.0006
21845.0499,379.2652,379.2652
21845.1412,500.2309,500.2309
21845.1933,1258.7661,1258.7661
21845.2556,840.5964,840.5964
21845.2928,644.6123,644.6123
21845.2967,434.7782,434.7782
21845.5882,850.0879,850.0879
21845.6354,398.9189,398.9189
21845.752,623.0162,623.0162
21845.8765,719.4417,719.4417
21846.1884,592.0355,592.0355
21846.232,943.8643,943.8643
21846.4338,887.3364,887.3364
21846.4392,1025.8832,1025.8832
21846.5088,388.4631,388.4631
21846.5275,1014.3483,1014.3483
21846.5953,1031.3152,1031.3152
21846.6155,927.222,927.222
21846.6794,519.6603,519.6603
21846.7555,913.1169,913.1169
21846.8775,726.2544,726.2544
21847.1561,244.2872,244.2872
21847.2232,775.9364,775.9364
21847.2459,715.3339,715.3339
21847.3525,539.4918,539.4918
21847.4242,991.5667,991.5667
21847.5439,347.5299,347.5299
21847.7085,694.6668,694.6668
21847.8404,499.3144,499.3144
21847.8625,1321.2399,1321.2399
21847.9751,437.467,437.467
21848.0138,383.7416,383.7416
21848.0953,1186.5784,1186.5784
21848.1281,381.1321,381.1321
21848.165,516.7266,516.7266
21848.1656,582.1106,582.1106
21848.2302,431.202,431.202
21848.2592,484.5454,484.5454
21848.3101,766.2186,766.2186
21848.3295,455.123,455.123
21848.347,817.7767,817.7767
21848.5701,834.2323,834.2323
21848.5762,1376.9303,1376.9303
21848.599,861.0595,861.0595
21848.6039,949.7116,949.7116
21848.6167,700.7325,700.7325
21848.7509,571.5724,571.5724
21848.7939,404.4034,404.4034
21848.9199,538.3688,538.3688
21848.9276,592.5731,592.5731
21849.0098,734.9198,734.9198
21849.0337,505.1594,505.1594
21849.2903,1020.1651,1020.1651
21849.3533,939.2401,939.2401
21849.4233,1320.3701,1320.3701
21849.4412,382.2169,382.2169
21849.4756,2521.0102,2521.0102
21849.907,851.5978,851.5978
21849.915,388.2575,388.2575
21849.9538,460.5304,460.5304
21849.9844,1220.969,1220.969
21850.005,731.6212,731.6212
21850.1299,563.0933,563.0933
21850.1412,465.6735,465.6735
21850.1498,983.6994,983.6994
21850.1764,910.1755,910.1755
21850.2694,483.7999,483.7999
21850.4931,524.7118,524.7118
21850.5252,596.134,596.134
21850.7203,667.9207,667.9207
21850.8113,476.4057,476.4057
21850.8862,738.5808,738.5808
21850.9862,480.9306,480.9306
21851.1586,687.3032,687.3032
21851.3552,948.6564,948.6564
21851.4725,1463.0618,1463.0618
21851.5217,502.0681,502.0681
21851.5683,761.7281,761.7281
21851.6253,1167.7504,1167.7504
21851.8496,769.0995,769.0995
21852.0938,503.1358,503.1358
21852.1387,983.7094,983.7094
21852.1687,1194.2235,1194.2235
21852.2888,721.126,721.126
21852.3209,1344.4571,1344.4571
21852.4131,445.8805,445.8805
21852.4834,1320.3333,1320.3333
21852.5493,389.0198,389.0198
21852.5646,269.9089,269.9089
21852.9997,815.5036,815.5036
21853.1385,451.4481,451.4481
21853.164,608.3462,608.3462
21853.1754,422.9264,422.9264
21853.3823,392.3351,392.3351
21853.5439,772.2746,772.2746
21853.5658,350.0926,350.0926
21853.7123,932.1472,932.1472
21853.7141,508.2396,508.2396
21853.7268,92.4973,92.4973
21853.9268,453.9412,453.9412
21854.0529,783.1579,783.1579
21854.5699,792.9293,792.9293
21854.7132,902.9453,902.9453
21854.7544,525.9595,525.9595
21854.7651,657.5906,657.5906
21854.964,354.5724,354.5724
21855.0041,941.3579,941.3579
21855.1183,689.4522,689.4522
21855.1388,258.8148,258.8148
21855.2277,892.3868,892.3868
21855.2584,926.1955,926.1955
21855.314,1026.2752,1026.2752
21855.5295,1434.048,1434.048
21855.8034,848.4589,848.4589
21856.0359,414.1221,414.1221
21856.0591,1027.7392,1027.7392
21856.3939,504.414,504.414
21856.5899,682.0586,682.0586
21856.5941,241.2989,241.2989
21856.6638,1282.4913,1282.4913
21856.8082,286.9445,286.9445
21856.8874,518.8127,518.8127
21857.0379,552.51,552.51
21857.0647,1558.7202,1558.7202
21857.3849,1258.0434,1258.0434
21857.5177,700.9589,700.9589
21857.5618,909.9144,909.9144
21857.5771,1217.9127,1217.9127
21857.63,707.4333,707.4333
21857.7252,305.7101,305.7101
21857.7333,403.8216,403.8216
21857.805,391.1431,391.1431
21857.8166,472.5184,472.5184
21857.8541,909.6128,909.6128
21857.8917,675.7221,675.7221
21857.9221,1318.2145,1318.2145
21857.9693,1540.6228,1540.6228
21857.9723,595.345,595.345
21858.268,624.3765,624.3765
21858.3891,700.2335,700.2335
21858.7045,548.1954,548.1954
21858.7404,531.1626,531.1626
21858.8073,665.2246,665.2246
21858.8901,672.6014,672.6014
21858.8953,647.3413,647.3413
21858.9139,1303.1728,1303.1728
21859.0066,709.0876,709.0876
21859.0153,841.4821,841.4821
21859.0417,823.4213,823.4213
21859.0461,621.6171,621.6171
21859.1494,595.0447,595.0447
21859.1536,349.1216,349.1216
21859.1683,529.0118,529.0118
21859.2056,334.0171,334.0171
21859.214,1042.4399,1042.4399
21859.3518,635.0459,635.0459
21859.3728,655.1034,655.1034
21859.5267,688.6821,688.6821
21859.8484,634.2659,634.2659
21859.8995,1218.7613,1218.7613
21860.2938,663.2787,663.2787
21860.52,525.5153,525.5153
21860.677,1262.3021,1262.3021
21860.7575,568.2324,568.2324
21860.7802,1112.0144,1112.0144
21860.8855,690.8682,690.8682
21860.911,533.5749,533.5749
21860.9537,104.4277,104.4277
21861.0198,2117.0814,2117.0814
21861.1241,1066.7874,1066.7874
21861.207,703.5824,703.5824
21861.2599,716.2085,716.2085
21861.2601,665.4036,665.4036
21861.3273,526.5542,526.5542
21861.707,715.4133,715.4133
21861.7824,460.1547,460.1547
21861.9821,861.8956,861.8956
21862.005,1595.1143,1595.1143
21862.0114,1061.461,1061.461
21862.1586,1030.8907,1030.8907
21862.3223,714.8747,714.8747
21862.4846,334.5593,334.5593
21862.7336,439.3078,439.3078
21862.8606,863.8845,863.8845
21862.8991,720.9954,720.9954
21862.9171,503.5441,503.5441
21863.2809,1654.2399,1654.2399
21863.6802,324.2426,324.2426
21864.0419,458.6465,458.6465
21864.087,781.3685,781.3685
21864.1338,437.5754,437.5754
21864.3358,602.2506,602.2506
21864.3582,455.6901,455.6901
21864.4432,875.8885,875.8885
21864.65,1090.3886,1090.3886
21864.7185,1077.6068,1077.6068
21864.7435,564.2425,564.2425
21864.9859,600.5231,600.5231
21865.0109,854.163,854.163
21865.2902,1151.6278,1151.6278
21865.5486,556.102,556.102
21865.6658,404.6085,404.6085
21865.6829,808.2873,808.2873
21865.7264,562.5727,562.5727
21865.7664,375.4339,375.4339
21865.8884,677.3731,677.3731
21865.9226,121.9324,121.9324
21866.0905,506.1572,506.1572
21866.1531,1092.5051,1092.5051
21866.2622,739.261,739.261
21866.3108,958.3599,958.3599
21866.512,951.2328,951.2328
21866.5732,450.9999,450.9999
21866.8795,860.9336,860.9336
21866.9119,474.7355,474.7355
21866.9491,321.1221,321.1221
21866.9815,524.6239,524.6239
21867.0019,786.1565,786.1565
21867.089,947.8171,947.8171
21867.1711,326.1659,326.1659
21867.2225,901.4677,901.4677
21867.3266,592.5119,592.5119
21867.3434,895.5447,895.5447
21867.4441,456.4968,456.4968
21867.7922,672.744,672.744
21867.7929,705.6585,705.6585
21867.9497,387.1839,387.1839
21868.0305,387.6344,387.6344
21868.0551,1093.9648,1093.9648
21868.2094,331.4638,331.4638
21868.5178,868.3079,868.3079
21868.5355,776.298,776.298
21868.7674,411.4611,411.4611
21868.8458,391.3719,391.3719
21868.95,1188.0424,1188.0424
21868.9772,1284.1024,1284.1024
21869.0398,274.6465,274.6465
21869.1421,1205.6199,1205.6199
21869.2234,705.0565,705.0565
21869.4627,2156.3891,2156.3891
21869.4655,769.2521,769.2521
21869.4766,1041.346,1041.346
21869.5165,571.2501,571.2501
21869.759,757.8367,757.8367
21869.8479,595.8588,595.8588
21869.882,652.9802,652.9802
21869.9069,619.193,619.193
21869.9084,564.5696,564.5696
21869.9338,1257.9194,1257.9194
21869.9655,399.8201,399.8201
21870.3224,445.1322,445.1322
21870.5159,693.9192,693.9192
21870.5996,403.9555,403.9555
21870.781,1224.0931,1224.0931
21870.7821,483.5336,483.5336
21870.7823,1083.4109,1083.4109
21870.8465,1095.3846,1095.3846
21870.8664,681.5642,681.5642
21870.9336,1041.974,1041.974
21870.9342,940.9631,940.9631
21870.9892,460.669,460.669
21871.0201,688.384,688.384
21871.2592,357.9198,357.9198
21871.2747,327.9055,327.9055
21871.2774,624.3201,624.3201
21871.2899,823.3788,823.3788
21871.3372,862.9408,862.9408
21871.5374,326.1434,326.1434
21871.6969,615.4189,615.4189
21871.8207,446.0877,446.0877
21871.8728,665.2401,665.2401
21871.9655,575.5601,575.5601
21871.967,412.02,412.02
21871.9744,634.7599,634.7599
21871.9889,495.8721,495.8721
21872.0083,483.5246,483.5246
21872.1305,531.0903,531.0903
21872.2737,514.1829,514.1829
21872.4542,1233.5062,1233.5062
21872.5889,840.0693,840.0693
21872.702,871.0492,871.0492
21872.789,251.8964,251.8964
21872.848,502.1615,502.1615
21872.8773,1291.5067,1291.5067
21873.1204,885.7142,885.7142
21873.1552,490.2839,490.2839
21873.2392,710.0606,710.0606
21873.2684,1076.0883,1076.0883
21873.2962,339.967,339.967
21873.3459,867.2284,867.2284
21873.5316,396.9619,396.9619
21873.6129,447.8007,447.8007
21873.6531,764.7031,764.7031
21873.7157,621.905,621.905
21873.8864,518.6264,518.6264
21873.9002,1136.8612,1136.8612
21874.048,1084.5295,1084.5295
21874.1165,1542.0859,1542.0859
21874.1524,1907.0203,1907.0203
21874.2308,873.8944,873.8944
21874.2409,241.8612,241.8612
21874.261,938.2626,938.2626
21874.4616,875.8379,875.8379
21874.4865,607.2116,607.2116
21874.5908,423.1905,423.1905
21874.6799,519.6256,519.6256
21874.7907,548.0852,548.0852
21874.8185,1036.4792,1036.4792
21874.8353,1050.1786,1050.1786
21874.8477,886.5589,886.5589
21874.9006,479.2381,479.2381
21875.0196,892.1048,892.1048
21875.0267,999.5451,999.5451
21875.242,379.6598,379.6598
21875.287,424.2499,424.2499
21875.3196,332.0015,332.0015
21875.4107,688.2171,688.2171
21875.4482,377.0571,377.0571
21875.6897,257.7814,257.7814
21875.8287,1091.5211,1091.5211
21875.8705,644.4396,644.4396
21876.1689,729.5433,729.5433
21876.2628,830.2729,830.2729
21876.2689,1216.1888,1216.1888
21876.2988,967.0037,967.0037
21876.3149,798.4849,798.4849
21876.3629,683.8115,683.8115
21876.5178,342.5719,342.5719
21876.553,322.9258,322.9258
21876.6398,1134.6049,1134.6049
21876.7787,392.9862,392.9862
21876.8058,550.7137,550.7137
21876.8905,1414.3459,1414.3459
21876.9349,634.943,634.943
21876.9428,201.3611,201.3611
21877.1304,495.4395,495.4395
21877.1677,1508.7853,1508.7853
21877.325,433.3285,433.3285
21877.363,982.6009,982.6009
21877.4036,648.2095,648.2095
21877.467,539.9892,539.9892
21877.4764,537.046,537.046
21877.516,1002.1666,1002.1666
21877.6258,2098.2739,2098.2739
21877.7799,732.2128,732.2128
21877.7889,1097.1836,1097.1836
21877.81,752.0791,752.0791
21878.0001,1163.6268,1163.6268
21878.0768,397.2574,397.2574
21878.0783,357.8791,357.8791
21878.079,863.6289,863.6289
21878.1218,413.3323,413.3323
21878.1228,469.4338,469.4338
21878.2615,436.2935,436.2935
21878.589,412.0523,412.0523
21878.6512,374.1912,374.1912
21878.6714,1067.0075,1067.0075
21878.7308,1120.6579,1120.6579
21878.7565,663.8415,663.8415
21878.8362,695.3164,695.3164
21878.8708,662.7289,662.7289
21878.892,426.94,426.94
21878.9267,607.1584,607.1584
21878.9405,516.1848,516.1848
21878.9451,502.1928,502.1928
21879.4263,412.9194,412.9194
21879.5735,1099.1442,1099.1442
21879.6115,1423.96,1423.96
21879.6129,1336.1791,1336.1791
21879.6682,689.3156,689.3156
21879.674,2661.9701,2661.9701
21879.7596,260.7292,260.7292
21879.8003,797.701,797.701
21879.8304,2041.6204,2041.6204
21879.8595,543.5926,543.5926
21879.9472,605.0325,605.0325
21879.9508,436.4471,436.4471
21880.0788,835.2097,835.2097
21880.2222,1030.3532,1030.3532
21880.3038,325.2253,325.2253
21880.3537,595.728,595.728
21880.3836,1518.1145,1518.1145
21880.7279,405.323,405.323
21880.7815,687.6083,687.6083
21880.8041,817.2982,817.2982
21880.9141,449.6889,449.6889
21880.9432,2008.3666,2008.3666
21881.1157,701.9858,701.9858
21881.1365,730.375,730.375
21881.1394,947.8784,947.8784
21881.269,383.1003,383.1003
21881.3368,300.465,300.465
21881.3983,671.0987,671.0987
21881.5687,1285.2129,1285.2129
21881.6089,1562.7795,1562.7795
21881.6142,423.363,423.363
21881.6495,1055.3429,1055.3429
21881.6736,359.8564,359.8564
21881.9468,1078.4614,1078.4614
21881.9865,884.0485,884.0485
21882.0347,2151.6136,2151.6136
21882.1,1065.1725,1065.1725
21882.2076,580.5747,580.5747
21882.3184,314.6298,314.6298
21882.3542,1190.0118,1190.0118
21882.4094,969.6994,969.6994
21882.5457,578.853,578.853
21882.7219,1013.4576,1013.4576
21882.7389,297.7408,297.7408
21882.745,376.2203,376.2203
21882.7853,748.5866,748.5866
21882.8846,469.3486,469.3486
21882.9604,524.4807,524.4807
21883.1545,464.8441,464.8441
21883.242,863.1945,863.1945
21883.348,1103.2025,1103.2025
21883.3519,1014.2812,1014.2812
21883.4242,594.3735,594.3735
21883.4291,773.3608,773.3608
21883.5158,545.2556,545.2556
21883.5392,214.9411,214.9411
21883.8337,1047.6537,1047.6537
21883.854,436.1264,436.1264
21883.8764,775.7613,775.7613
21884.0481,691.9718,691.9718
21884.2455,576.6163,576.6163
21884.5062,903.6659,903.6659
21884.5137,604.5558,604.5558
21884.6724,1203.0129,1203.0129
21884.7022,785.2929,785.2929
21884.8144,1051.1306,1051.1306
21884.9332,450.6754,450.6754
21884.9909,737.2911,737.2911
21885.0148,1083.0675,1083.0675
21885.0346,311.1824,311.1824
21885.0713,1117.8236,1117.8236
21885.0733,544.8364,544.8364
21885.1522,861.7635,861.7635
21885.1727,917.0582,917.0582
21885.213,438.9179,438.9179
21885.2873,1057.4568,1057.4568
21885.3307,606.6178,606.6178
21885.3706,1412.4294,1412.4294
21885.5497,424.2805,424.2805
21885.6802,530.2059,530.2059
21885.7362,1502.6388,1502.6388
21885.7943,704.7075,704.7075
21885.8131,770.9317,770.9317
21885.8146,1071.4597,1071.4597
21885.8968,1081.1452,1081.1452
21885.9219,828.9136,828.9136
21885.922,431.334,431.334
21886.1721,559.2774,559.2774
21886.4194,320.8059,320.8059
21886.5119,763.2135,763.2135
21886.7278,1087.5959,1087.5959
21886.7356,341.6148,341.6148
21886.8311,743.7114,743.7114
21886.8836,835.4284,835.4284
21886.9177,2115.6254,2115.6254
21887.0998,1071.6181,1071.6181
21887.1721,323.4729,323.4729
21887.2118,820.6307,820.6307
21887.6252,247.4581,247.4581
21887.7863,526.6942,526.6942
21887.8176,544.0083,544.0083
21887.8662,640.0772,640.0772
21887.9858,363.251,363.251
21888.0618,560.5462,560.5462
21888.096,908.1702,908.1702
21888.1311,371.0568,371.0568
21888.2957,524.9426,524.9426
21888.3254,998.6351,998.6351
21888.5585,598.4212,598.4212
21889.0177,455.1482,455.1482
21889.0415,439.9286,439.9286
21889.1031,449.7603,449.7603
21889.21,1088.9947,1088.9947
21889.2892,289.3362,289.3362
21889.2966,663.695,663.695
21889.4188,1069.4223,1069.4223
21889.4791,712.5995,712.5995
21889.5775,639.2212,639.2212
21889.6209,946.5247,946.5247
21889.6914,1315.9255,1315.9255
21889.7219,637.388,637.388
21889.7285,434.4398,434.4398
21889.8055,790.3402,790.3402
21889.8075,762.8785,762.8785
21890.0887,370.7999,370.7999
21890.1051,649.0421,649.0421
21890.2919,493.8461,493.8461
21890.3729,1550.9225,1550.9225
21890.3805,475.2946,475.2946
21890.5325,1299.2056,1299.2056
21890.5818,506.5962,506.5962
21890.6682,657.8121,657.8121
21890.7916,405.0579,405.0579
21890.9103,1023.413,1023.413
21890.9491,1476.5387,1476.5387
21891.1536,637.1624,637.1624
21891.2294,937.2449,937.2449
21891.6727,786.8183,786.8183
21891.6808,729.3727,729.3727
21891.7478,716.2981,716.2981
21891.7892,571.6176,571.6176
21891.8716,304.9155,304.9155
21891.945,468.0006,468.0006
21892.0684,632.298,632.298
21892.1389,396.3459,396.3459
21892.1608,956.0224,956.0224
21892.295,858.2066,858.2066
21892.3124,633.0158,633.0158
21892.4187,773.5237,773.5237
21892.5223,471.8359,471.8359
21892.5666,533.5157,533.5157
21892.7181,542.6378,542.6378
21892.7803,375.193,375.193
21892.9063,955.1377,955.1377
21892.9478,1207.7888,1207.7888
21893.0039,672.1385,672.1385
21893.0914,779.6687,779.6687
21893.5251,1063.6203,1063.6203
21893.5634,454.5291,454.5291
21893.6237,733.3793,733.3793
21893.7343,493.7003,493.7003
21893.7863,471.943,471.943
21893.8051,562.2503,562.2503
21893.881,1420.9422,1420.9422
21893.9125,474.1976,474.1976
21894.0006,424.5143,424.5143
21894.0059,350.2985,350.2985
21894.1278,509.2288,509.2288
21894.2731,2490.1675,2490.1675
21894.3028,408.2663,408.2663
21894.3039,1663.632,1663.632
21894.5556,635.7683,635.7683
21894.6111,592.9107,592.9107
21894.7337,1676.5404,1676.5404
21894.9012,512.5055,512.5055
21894.9162,408.8946,408.8946
21894.9411,305.9789,305.9789
21895.0027,521.4209,521.4209
21895.0224,954.1605,954.1605
21895.1725,466.3985,466.3985
21895.7924,400.9102,400.9102
21895.8426,826.9184,826.9184
21895.8483,223.6316,223.6316
21895.9233,348.5731,348.5731
21895.9258,1152.0396,1152.0396
21895.932,833.2409,833.2409
21896.0552,487.8447,487.8447
21896.061,964.8861,964.8861
21896.1996,370.4283,370.4283
21896.216,785.3343,785.3343
21896.2427,704.1624,704.1624
21896.4542,1061.9867,1061.9867
21896.6425,369.8528,369.8528
21896.6518,461.0016,461.0016
21896.718,770.7159,770.7159
21896.8289,365.773,365.773
21896.849,1357.7555,1357.7555
21897.0391,1561.795,1561.795
21897.1753,732.6067,732.6067
21897.3429,455.7119,455.7119
21897.4224,474.346,474.346
21897.4472,835.5521,835.5521
21897.6195,1057.2979,1057.2979
21897.6748,288.7107,288.7107
21897.7505,549.5487,549.5487
21897.7677,239.0757,239.0757
21897.9497,1405.776,1405.776
21898.0881,718.5664,718.5664
21898.1814,2238.355,2238.355
21898.337,690.3323,690.3323
21898.3649,756.6725,756.6725
21898.3704,1047.0717,1047.0717
21898.3967,684.214,684.214
21898.4231,818.4347,818.4347
21898.4978,672.2678,672.2678
21898.5234,543.525,543.525
21898.6649,463.9633,463.9633
21898.8816,1076.4184,1076.4184
21899.1742,275.9033,275.9033
21899.1851,1120.2038,1120.2038
21899.394,755.2437,755.2437
21899.4564,883.1456,883.1456
21899.529,862.8346,862.8346
21899.8459,298.7897,298.7897
21899.8673,972.532,972.532
21899.946,561.2198,561.2198
21900.0633,432.2046,432.2046
21900.2307,367.1812,367.1812
21900.3239,1128.4964,1128.4964
21900.4173,841.5349,841.5349
21900.4542,473.101,473.101
21900.5587,558.2235,558.2235
21900.8619,695.6159,695.6159
21900.8766,863.9777,863.9777
21900.9314,558.5619,558.5619
21901.0289,311.8963,311.8963
21901.0499,788.0593,788.0593
21901.1244,475.5226,475.5226
21901.2957,861.9439,861.9439
21901.317,826.176,826.176
21901.3372,974.7069,974.7069
21901.3892,260.3728,260.3728
21901.4428,765.0899,765.0899
21901.4592,745.6746,745.6746
21901.5395,489.6342,489.6342
21901.6278,492.717,492.717
21901.8898,862.6064,862.6064
21901.9239,1033.2037,1033.2037
21902.125,224.4343,224.4343
21902.1939,489.3256,489.3256
21902.2191,629.4057,629.4057
21902.3099,992.4221,992.4221
21902.3143,279.3296,279.3296
21902.4194,347.0228,347.0228
21902.4329,573.2529,573.2529
21902.615,414.37,414.37
21902.6542,410.6604,410.6604
21902.6622,471.6073,471.6073
21902.6817,647.5791,647.5791
21902.6921,509.3842,509.3842
21902.8025,740.8425,740.8425
21902.8111,303.682,303.682
21902.8527,1277.2619,1277.2619
21903.0081,530.5866,530.5866
21903.3725,881.887,881.887
21903.4338,389.2995,389.2995
21903.5006,690.7222,690.7222
21903.522,912.6608,912.6608
21903.7724,373.2194,373.2194
21903.8591,242.3326,242.3326
21903.9244,1193.1659,1193.1659
21903.9377,1134.26,1134.26
21904.0673,1867.7935,1867.7935
21904.1123,2057.9016,2057.9016
21904.114,519.0186,519.0186
21904.2279,338.5544,338.5544
21904.3341,903.5227,903.5227
21904.4477,1124.66,1124.66
21904.4527,1031.1987,1031.1987
21904.5648,498.7233,498.7233
21904.5925,470.2638,470.2638
21904.6129,930.8374,930.8374
21904.6196,738.6438,738.6438
21904.7767,510.2028,510.2028
21904.8549,481.4756,481.4756
21904.8724,515.2821,515.2821
21904.9158,650.9467,650.9467
21904.9667,808.5605,808.5605
21904.9786,1452.5864,1452.5864
21904.9849,451.4694,451.4694
21905.0878,747.696,747.696
21905.1279,522.7427,522.7427
21905.2005,637.3442,637.3442
21905.4311,410.2051,410.2051
21905.4435,627.2054,627.2054
21905.5031,713.2159,713.2159
21905.5406,529.4873,529.4873
21905.5512,944.3026,944.3026
21905.5912,1054.7522,1054.7522
21905.6436,242.8278,242.8278
21905.7105,670.7159,670.7159
21905.8441,458.1084,458.1084
21905.8996,971.4981,971.4981
21906.0069,349.0013,349.0013
21906.0395,426.4995,426.4995
21906.1332,767.8783,767.8783
21906.2183,795.0605,795.0605
21906.6005,293.8528,293.8528
21906.8213,836.4806,836.4806
21906.8214,496.8855,496.8855
21906.8281,446.8328,446.8328
21906.8427,1051.1291,1051.1291
21906.9216,239.9498,239.9498
21906.9518,889.9407,889.9407
21907.0415,431.311,431.311
21907.1115,694.0934,694.0934
21907.1211,944.9786,944.9786
21907.156,357.5168,357.5168
21907.1886,915.1077,915.1077
21907.2899,741.7575,741.7575
21907.3238,742.3032,742.3032
21907.3764,463.5993,463.5993
21907.4147,1010.7509,1010.7509
21907.5077,1123.5594,1123.5594
21907.5209,637.2163,637.2163
21907.6575,328.2573,328.2573
21907.6709,543.408,543.408
21907.8015,596.5498,596.5498
21907.8282,471.5254,471.5254
21907.9098,644.2016,644.2016
21907.9191,1032.5311,1032.5311
21907.9988,714.4461,714.4461
21908.1104,353.2274,353.2274
21908.1477,941.196,941.196
21908.3395,789.7922,789.7922
21908.3928,746.5809,746.5809
21908.4941,739.9841,739.9841
21908.5274,527.4363,527.4363
21908.858,725.3495,725.3495
21908.8801,890.7479,890.7479
21908.9599,442.8074,442.8074
21908.9804,674.2754,674.2754
21908.9824,532.5696,532.5696
21909.2007,1200.6402,1200.6402
21909.223,477.0218,477.0218
21909.2944,1081.7031,1081.7031
21909.2979,516.7009,516.7009
21909.2993,557.7954,557.7954
21909.3669,438.9262,438.9262
21909.4363,1137.6431,1137.6431
21909.5697,998.3825,998.3825
21909.6242,416.8508,416.8508
21909.6269,467.647,467.647
21909.6654,1073.3187,1073.3187
21909.6851,523.1515,523.1515
21909.7025,870.755,870.755
21909.7769,702.3152,702.3152
21909.8132,1029.9289,1029.9289
21909.8224,703.7998,703.7998
21909.8234,755.1128,755.1128
21909.9556,666.4292,666.4292
21910.0256,1409.7237,1409.7237
21910.1972,493.2175,493.2175
21910.5648,672.534,672.534
21910.6169,554.0092,554.0092
21910.6604,1115.729,1115.729
21910.6629,714.5521,714.5521
21910.7541,635.7184,635.7184
21910.8012,522.8089,522.8089
21910.8312,608.7985,608.7985
21910.8732,500.7902,500.7902
21911.0145,1201.1727,1201.1727
21911.1349,509.4634,509.4634
21911.2137,533.6167,533.6167
21911.2807,436.3124,436.3124
21911.5415,602.4951,602.4951
21911.5468,769.2097,769.2097
21911.5858,720.4932,720.4932
21912.0752,634.1457,634.1457
21912.158,2671.9409,2671.9409
21912.2462,361.9923,361.9923
21912.6093,619.0349,619.0349
21912.7643,313.1211,313.1211
21912.8634,1055.6481,1055.6481
21912.9107,304.622,304.622
21912.9444,997.2038,997.2038
21913.3927,668.1584,668.1584
21913.4143,561.237,561.237
21913.434,444.9953,444.9953
21913.5859,847.6576,847.6576
21913.7427,889.599,889.599
21913.8218,763.4844,763.4844
21913.9098,1033.1569,1033.1569
21913.9165,728.5586,728.5586
21913.9427,1205.0605,1205.0605
