관리기관명,소재지도로명주소,lat,lon,raw_score_cctv
서울특별시 양천구청,서울특별시 양천구 목동서로 38-0,37.5391848,126.876103,3
서울특별시 양천구청,서울특별시 양천구 중앙로 256,37.519184,126.853368,4
서울특별시 양천구청,서울특별시 양천구,37.51793,126.86821,5
서울특별시 양천구청,서울특별시 양천구 신정로13길 51,37.51365,126.841813,1
서울특별시 양천구청,서울특별시 양천구 오목로10길 8,37.5218027,126.8440748,3
서울특별시 양천구청,서울특별시 양천구 신정중앙로14길 8-1,37.526383,126.854843,5
서울특별시 양천구청,서울특별시 양천구 신월로 253,37.522702,126.849586,1
서울특별시 양천구청,서울특별시 양천구,37.532062,126.829101,3
서울특별시 양천구청,서울특별시 양천구 (도로명주소 없음),37.53197,126.870013,5
서울특별시 양천구청,서울특별시 양천구 은행정로13길 12,37.524705,126.857762,3
서울특별시 양천구청,서울특별시 양천구 남부순환로 503,37.523625,126.836266,1
서울특별시 양천구청,서울특별시 양천구 신월로20길 26,37.517955,126.845941,4
서울특별시 양천구청,서울특별시 양천구 남부순환로62길 32,37.53035,126.8281,3
서울특별시 양천구청,서울특별시 양천구 목동중앙북로7가길 50,37.549675,126.864904,3
서울특별시 양천구청,서울특별시 양천구 오목로41길 6,37.525818,126.857607,2
서울특별시 양천구청,서울특별시 양천구 목동중앙서로7나길 12-43,37.5351314,126.8649949,1
서울특별시 양천구청,서울특별시 양천구 중앙로 282,37.52213,126.85162,4
서울특별시 양천구청,서울특별시 양천구 목동중앙북로 3,37.549138,126.864228,2
서울특별시 양천구청,서울특별시 양천구 목동중앙본로7가길 74,37.542757,126.8662322,4
서울특별시 강서구청,서울특별시 강서구 화곡로31다길 20,37.54461964,126.8408306,1
서울특별시 강서구청,서울특별시 강서구 초록마을로6길 9,37.5423374,126.8473107,1
서울특별시 강서구청,서울특별시 강서구 등촌로53길 18,37.54952773,126.8622563,4
서울특별시 강서구청,서울특별시 강서구 공항대로61길 39,37.552554,126.866068,1
서울특별시 강서구청,서울특별시 강서구 양천로71길 54,37.553249,126.872699,1
서울특별시 강서구청,,37.54834788,126.8747997,4
서울특별시 강서구청,,37.55188269,126.8754162,3
서울특별시 강서구청,,37.57191,126.836634,1
서울특별시 강서구청,서울특별시 강서구 우장산로6길 20,37.55403694,126.8405503,3
서울특별시 강서구청,서울특별시 강서구 방화대로44길 55,37.57089,126.8186561,3
서울특별시 강서구청,서울특별시 강서구 양천로22길 21,37.57274171,126.8144151,4
서울특별시 강서구청,서울특별시 강서구 방화대로7길 52,37.5561056,126.8134746,3
서울특별시 강서구청,서울특별시 강서구 공항대로3길 40-6,37.56347327,126.8105049,3
서울특별시 강서구청,서울특별시 강서구 강서로 297-45,37.550368,126.834997,2
서울특별시 강서구청,서울특별시 강서구 강서로 263-19,37.54940731,126.835083,3
서울특별시 강서구청,서울특별시 강서구 남부순환로19길 25,37.5465712,126.8225002,3
서울특별시 강서구청,서울특별시 강서구 강서로74길 52,37.56664665,126.8441285,4
서울특별시 강서구청,서울특별시 강서구 공항대로42길 45,37.55633586,126.8432644,1
서울특별시 강서구청,,37.572221,126.837167,1
서울특별시 강서구청,,37.572632,126.83651,1
서울특별시 강서구청,서울특별시 강서구 송정로1길 26,37.55654129,126.811244,3
서울특별시 강서구청,,37.571681,126.836666,1
서울특별시 강서구청,서울특별시 강서구 공항대로 11,37.56184116,126.8082992,3
서울특별시 강서구청,서울특별시 강서구 까치산로24길 9-18,37.54992602,126.8524137,3
서울특별시 강서구청,서울특별시 강서구 까치산로28길 15,37.55347232,126.8547944,2
서울특별시 강서구청,서울특별시 강서구 초록마을로36길 18,37.53651508,126.8456591,2
서울특별시 강서구청,서울특별시 강서구 강서로16길 44-41,37.53282851,126.8493188,1
서울특별시 강서구청,서울특별시 강서구 초록마을로26길 17,37.53833064,126.8504397,2
서울특별시 강서구청,서울특별시 강서구 강서로18다길 41,37.53610663,126.8467748,1
서울특별시 강서구청,서울특별시 강서구 곰달래로25길 74,37.53355712,126.8470092,4
서울특별시 강서구청,,37.574123,126.837009,1
서울특별시 강서구청,,37.574728,126.836875,1
서울특별시 강서구청,서울특별시 강서구 금낭화로1길17,37.5659049,126.8107461,3
서울특별시 강서구청,서울특별시 강서구 까치산로18길 7-5,37.54787589,126.8500953,2
서울특별시 강서구청,서울특별시 강서구 우현로 7-9,37.54679753,126.8441643,1
서울특별시 강서구청,서울특별시 강서구 월정로 176,37.534023,126.83679,1
서울특별시 강서구청,서울특별시 강서구 까치산로10길 81,37.54047,126.848,2
서울특별시 강서구청,서울특별시 강서구 까치산로4길 101,37.538746,126.84706,2
서울특별시 강서구청,서울특별시 강서구 까치산로 107,37.547783,126.84917,5
서울특별시 강서구청,서울특별시 강서구 강서로26길 25,37.539673,126.843864,3
서울특별시 강서구청,서울특별시 강서구 초록마을로 36,37.54266117,126.8469358,4
서울특별시 강서구청,서울특별시 강서구 곰달래로53가길 18,37.53399367,126.8597204,1
서울특별시 강서구청,서울특별시 강서구 초록마을로128,37.53738847,126.8500462,3
서울특별시 강서구청,서울특별시 강서구 까치산로4길 75-19,37.54018418,126.8470577,4
서울특별시 강서구청,서울특별시 강서구 가로공원로235,37.5386339,126.841788,2
서울특별시 강서구청,서울특별시 강서구 강서로37길 69,37.54345345,126.8336831,1
서울특별시 강서구청,서울특별시 강서구 곰달래로43길 14,37.53208,126.8563,2
서울특별시 강서구청,서울특별시 강서구 등촌로 13자길 79,37.537052,126.85392,3
서울특별시 강서구청,서울특별시 강서구 곰달래로36길17,37.530457,126.85372,1
서울특별시 강서구청,서울특별시 강서구 곰달래로31마길 43,37.534382,126.853763,2
서울특별시 강서구청,서울특별시 강서구 강서로45가길 44,37.546047,126.835495,2
서울특별시 강서구청,서울특별시 강서구 금낭화로 167,37.58154564,126.8127226,2
서울특별시 강서구청,서울특별시 강서구 강서로17가길 59,37.5356516,126.8432093,2
서울특별시 강서구청,서울특별시 강서구 곰달래로51길 10-10,37.53233138,126.8590188,2
서울특별시 강서구청,서울특별시 강서구 까치산로20길 15,37.54810881,126.851064,3
서울특별시 강서구청,서울특별시 강서구 곰달래로30길 26,37.52968083,126.8515844,3
서울특별시 강서구청,서울특별시 강서구 금낭화로 176,37.58286202,126.8120225,2
서울특별시 강서구청,서울특별시 강서구 등촌로 53길 천우네오젠,37.54947535,126.8628342,1
서울특별시 강서구청,서울특별시 강서구 화곡로61길 26,37.557158,126.850804,2
서울특별시 강서구청,서울특별시 강서구 화곡로61길26,37.557158,126.850804,1
서울특별시 강서구청,,37.56954421,126.8181438,3
서울특별시 강서구청,,37.577026,126.811695,1
서울특별시 강서구청,,37.56935787,126.8101169,2
서울특별시 강서구청,서울특별시 강서구 강서로12길 29-10,37.53238139,126.8483934,2
서울특별시 강서구청,서울특별시 강서구 강서로18가길 25,37.53500074,126.8465242,3
서울특별시 강서구청,서울특별시 강서구 강서로18길 104,37.53508485,126.8511514,4
서울특별시 강서구청,,37.57831928,126.8147342,2
서울특별시 강서구청,서울특별시 강서구 강서로12길 23-7,37.53223741,126.8480268,2
서울특별시 강서구청,서울특별시 강서구 화곡로44가길 21,37.54897,126.8478669,3
서울특별시 강서구청,서울특별시 강서구 개화동로27길 4,37.56417853,126.8068442,2
서울특별시 강서구청,서울특별시 강서구 까치산로 2길 91,37.53729831,126.8437268,3
서울특별시 강서구청,서울특별시 강서구 화곡로 186-22,37.54124714,126.8416688,3
서울특별시 강서구청,서울특별시 강서구 초록마을로4길 16,37.54390264,126.8450981,3
서울특별시 강서구청,서울특별시 강서구 월정로30길 107,37.53584021,126.8414688,3
서울특별시 강서구청,서울특별시 강서구 강서로 47-13,37.531876,126.8458314,3
서울특별시 강서구청,,37.54254736,126.8604389,3
서울특별시 강서구청,서울특별시 강서구 방화대로 161,37.55486935,126.8160107,4
서울특별시 강서구청,,37.55979523,126.8639865,3
서울특별시 강서구청,,37.58092661,126.798907,1
서울특별시 강서구청,서울특별시 강서구 초록마을로22길 8-11,37.540481,126.850622,1
서울특별시 강서구청,서울특별시 강서구 강서로26길 51-12,37.54073013,126.8446294,2
서울특별시 강서구청,,37.55340035,126.8428801,1
서울특별시 강서구청,,37.55277591,126.8441998,1
서울특별시 강서구청,,37.549088,126.841585,1
서울특별시 강서구청,,37.55121454,126.8422114,1
서울특별시 강서구청,,37.5420255,126.8464825,1
서울특별시 강서구청,서울특별시 강서구 화곡로31다길 20,37.54464691,126.8410088,1
서울특별시 강서구청,서울특별시 강서구 월정로32길 15,37.535102,126.836437,1
서울특별시 강서구청,서울특별시 강서구 월정로32길 82,37.53632417,126.8395172,2
서울특별시 강서구청,서울특별시 강서구 가로공원로 184-12,37.53631954,126.8366819,2
서울특별시 강서구청,서울특별시 강서구 곰달래로19가길 30-17,37.53140838,126.8405113,2
서울특별시 강서구청,서울특별시 강서구 가로공원로77길 30,37.53785037,126.8388331,1
서울특별시 강서구청,서울특별시 강서구 등촌로39마길 24,37.5463807,126.8589356,2
서울특별시 강서구청,서울특별시 강서구 등촌로51길 75,37.5495984,126.8591554,3
서울특별시 강서구청,서울특별시 강서구 양천로24길 56,37.57094544,126.8153513,2
서울특별시 강서구청,서울특별시 강서구 양천로 504,37.56042004,126.8562027,3
서울특별시 강서구청,서울특별시 강서구 공항대로53나길 28,37.55510126,126.8589459,2
서울특별시 강서구청,서울특별시 강서구 개화근린공원,37.5822253,126.807186,3
서울특별시 강서구청,서울특별시 강서구 염창근린공원,37.5572655,126.868039,4
서울특별시 강서구청,서울특별시 강서구 봉제산근린공원,37.5394831,126.856051,3
서울특별시 강서구청,서울특별시 강서구 공항대로42길 51-2,37.55561457,126.8428841,2
서울특별시 강서구청,서울특별시 강서구 공항대로59다길 85,37.55182989,126.8678238,1
서울특별시 강서구청,서울특별시 강서구 양천로49길 26,37.56993006,126.8408503,1
서울특별시 강서구청,서울특별시 강서구 개화동로13길 56-33,37.58122402,126.8043645,2
서울특별시 강서구청,서울특별시 강서구 곰달래로60길 9,37.53184209,126.8631258,3
서울특별시 강서구청,서울특별시 강서구 강서로27길 40,37.53870379,126.8397754,1
서울특별시 강서구청,서울특별시 강서구 강서로47길 19,37.5526798,126.8350755,3
서울특별시 강서구청,,37.56292654,126.8162679,2
서울특별시 강서구청,서울특별시 강서구 초록마을로 149-16,37.54094773,126.8342841,2
서울특별시 강서구청,서울특별시 강서구 양천로24가길9,37.572906,126.815186,1
서울특별시 강서구청,서울특별시 강서구 양천로7길 15,37.57364,126.807785,1
서울특별시 강서구청,서울특별시 강서구 방화대로45길 10,37.57423257,126.8156736,4
서울특별시 강서구청,서울특별시 강서구 양천로 93,37.57352313,126.8142943,4
서울특별시 강서구청,,37.57433883,126.8116434,4
서울특별시 강서구청,서울특별시 강서구 우장산로 66,37.55340968,126.8431178,2
서울특별시 강서구청,서울특별시 강서구 강서로47라길 79,37.54936344,126.8327151,3
서울특별시 강서구청,서울특별시 강서구 우장산로 21-5,37.55517797,126.8398235,3
서울특별시 강서구청,서울특별시 강서구 공항대로36길 119,37.55336588,126.8357561,3
서울특별시 강서구청,서울특별시 강서구 강서로47길 54,37.5529705,126.8332956,3
서울특별시 강서구청,서울특별시 강서구 우장산로 9,37.55468428,126.8378837,4
서울특별시 강서구청,서울특별시 강서구 강서로45길 169,37.55240794,126.8305242,2
서울특별시 강서구청,서울특별시 강서구 공항대로58가길 72-11,37.55015633,126.8585716,1
서울특별시 강서구청,서울특별시 강서구 등촌로35길 138,37.53690765,126.8628226,3
서울특별시 강서구청,서울특별시 강서구 공항대로53나길 20,37.55465086,126.8592478,2
서울특별시 강서구청,서울특별시 강서구 방화동로 40,37.56401248,126.8110469,3
서울특별시 강서구청,서울특별시 강서구 방화대로6라길 21,37.55621925,126.8184653,4
서울특별시 강서구청,서울특별시 강서구 초원로14길 28-3,37.567249,126.813439,3
서울특별시 강서구청,서울특별시 강서구 방화대로34길 113,37.571573,126.822534,2
서울특별시 강서구청,서울특별시 강서구 방화동로 10길 28-9,37.564964,126.813416,1
서울특별시 강서구청,서울특별시 강서구 양천로 11길 14,37.574067,126.809914,3
서울특별시 강서구청,서울특별시 강서구 방화동로 12가길 8,37.566271,126.814128,2
서울특별시 강서구청,서울특별시 강서구 허준로 109,37.566875,126.85129,2
서울특별시 강서구청,서울특별시 강서구 양천로49길 44,37.570473,126.840706,1
서울특별시 강서구청,서울특별시 강서구 양천로 329,37.56964,126.84001,3
서울특별시 강서구청,,37.537266,126.842566,1
서울특별시 강서구청,서울특별시 강서구 초원로14길 18,37.567154,126.814078,1
서울특별시 강서구청,서울특별시 강서구 허준로 55-20,37.56979,126.84845,2
서울특별시 강서구청,서울특별시 강서구 양천로59길 31,37.560993,126.85754,3
서울특별시 강서구청,서울특별시 강서구 허준로 221-22,37.56177,126.86407,3
서울특별시 강서구청,서울특별시 강서구 공항대로8길 77-17,37.557667,126.813286,1
서울특별시 강서구청,서울특별시 강서구 공항대로3길 18,37.562813,126.810425,1
서울특별시 강서구청,서울특별시 강서구 허준로 224,37.560257,126.86256,4
서울특별시 강서구청,서울특별시 강서구 화곡로43길 18,37.54774,126.84589,1
서울특별시 강서구청,서울특별시 강서구 송정로1길 13,37.55594,126.81194,2
서울특별시 강서구청,서울특별시 강서구 우현로 8,37.546886,126.84466,2
서울특별시 강서구청,서울특별시 강서구 강서로46길 9,37.550888,126.837135,2
서울특별시 강서구청,서울특별시 강서구 우현로 19,37.547626,126.84331,3
서울특별시 강서구청,서울특별시 강서구 우장산로31,37.554432,126.840675,2
서울특별시 강서구청,서울특별시 강서구 화곡로26가길 12,37.539383,126.83894,2
서울특별시 강서구청,서울특별시 강서구 공항대로44길 47,37.55438821,126.8500513,2
서울특별시 강서구청,서울특별시 강서구 까치산로28길 23,37.55326277,126.8552095,1
서울특별시 강서구청,서울특별시 강서구 금낭화로16길 9 (방화동),37.573902,126.81185,1
서울특별시 강서구청,,37.559285,126.82384,3
서울특별시 강서구청,서울특별시 강서구 마곡중앙3로 어린이공원6호 앞,37.563403,126.82259,1
서울특별시 강서구청,,37.560658,126.83026,3
서울특별시 강서구청,서울특별시 강서구 공항대로38길 49,37.55724687,126.8401383,2
서울특별시 강서구청,서울특별시 강서구 강서로48길 41,37.5523684,126.8393505,3
서울특별시 강서구청,서울특별시 강서구 오리나무 쉼터,37.54596079,126.8547928,1
서울특별시 강서구청,서울특별시 강서구 까치산로18길 62,37.54570669,126.8520102,2
서울특별시 강서구청,서울특별시 강서구 초록마을로 69-9,37.54189728,126.8513753,3
서울특별시 강서구청,서울특별시 강서구 신곡초교인근공원,37.53833102,126.8552264,2
서울특별시 강서구청,서울특별시 강서구 장수동산 개방화장실 인근,37.53979445,126.85872,3
서울특별시 강서구청,서울특별시 강서구 등마초교인근 신설공원,37.54244124,126.8610461,2
서울특별시 강서구청,서울특별시 강서구 강서로56길 49,37.55937226,126.841232,1
서울특별시 강서구청,서울특별시 강서구 화곡로13가길 22-5,37.54112405,126.8345839,1
서울특별시 강서구청,서울특별시 강서구 양천로66길 (한사랑삼성2차 아파트 203동 건너편),37.55430813,126.8652187,1
서울특별시 강서구청,서울특별시 강서구 양천로59길 가양초등학교,37.56121173,126.8596659,2
서울특별시 강서구청,서울특별시 강서구 공항대로8길 78,37.557426,126.812271,2
서울특별시 강서구청,서울특별시 강서구 방화대로49길6-11,37.577522,126.81622,2
서울특별시 강서구청,서울특별시 강서구 금낭화로24나길 1,37.578365,126.81587,2
서울특별시 강서구청,서울특별시 강서구 방화대로52가길 36,37.579082,126.81847,1
서울특별시 강서구청,서울특별시 강서구 초원로11길 10-10,37.568287,126.81096,1
서울특별시 강서구청,서울특별시 강서구 금낭화로 63-5,37.571177,126.81142,1
서울특별시 강서구청,,37.56101028,126.8636245,2
서울특별시 강서구청,서울특별시 강서구 양천로47나길 53,37.572996,126.839665,2
서울특별시 강서구청,,37.55173,126.875292,2
서울특별시 강서구청,,37.56728407,126.806849,2
서울특별시 강서구청,,37.55452495,126.8184889,2
서울특별시 강서구청,,37.55439514,126.8158326,2
서울특별시 강서구청,,37.55243369,126.8232696,2
서울특별시 강서구청,,37.55381827,126.8286088,2
서울특별시 강서구청,서울특별시 강서구 강서로 519-54,37.57146742,126.8405427,1
서울특별시 강서구청,서울특별시 강서구 화곡로56길 37-4,37.55117716,126.8517453,3
서울특별시 강서구청,서울특별시 강서구 양천로49길 49-6,37.57092934,126.8402247,2
서울특별시 강서구청,서울특별시 강서구 양천로47길 60-34,37.57348801,126.837606,3
서울특별시 강서구청,서울특별시 강서구 양천로49길 53,37.57108007,126.8405829,1
서울특별시 강서구청,서울특별시 강서구 양천로6길 92,37.56786,126.807541,4
서울특별시 강서구청,,37.55929405,126.8376215,1
서울특별시 강서구청,,37.55929943,126.823862,1
서울특별시 강서구청,서울특별시 강서구 화곡로31가길 40,37.54555086,126.8412291,1
서울특별시 강서구청,서울특별시 강서구 화곡로31다길 21,37.54525397,126.8381045,3
서울특별시 강서구청,서울특별시 강서구 화곡로31가길 34,37.54556431,126.8416195,2
서울특별시 강서구청,서울특별시 강서구 화곡로27길 52,37.54389438,126.8391665,1
서울특별시 강서구청,서울특별시 강서구 까치산로14길 50-5,37.54390488,126.8489909,4
서울특별시 강서구청,서울특별시 강서구 초록마을로 65,37.54223087,126.8490337,3
서울특별시 강서구청,서울특별시 강서구 초록마을로4길 37,37.54333351,126.8442811,3
서울특별시 강서구청,서울특별시 강서구 초록마을로 5,37.5451217,126.8449164,3
서울특별시 강서구청,서울특별시 강서구 초록마을로6길 47,37.54100616,126.845974,4
서울특별시 강서구청,서울특별시 강서구 까치산로14길 16,37.54546918,126.8482584,4
서울특별시 강서구청,서울특별시 강서구 양천로 603-31,37.5561139,126.8660258,2
서울특별시 강서구청,서울특별시 강서구 양천로63길 52,37.55786301,126.8665403,2
서울특별시 강서구청,서울특별시 강서구 화곡로 121,37.54055373,126.8355011,2
서울특별시 강서구청,서울특별시 강서구 화곡로13나길 10-16,37.54131596,126.8336068,2
서울특별시 강서구청,서울특별시 강서구 강서로45다길 102,37.54333125,126.8345454,2
서울특별시 강서구청,서울특별시 강서구 화곡로13길 108,37.54480728,126.8329616,2
서울특별시 강서구청,서울특별시 강서구 강서로45가길 10,37.54774434,126.835525,2
서울특별시 강서구청,,37.5450156,126.8359398,1
서울특별시 강서구청,서울특별시 강서구 화곡로23길 9,37.54173581,126.8373385,3
서울특별시 강서구청,서울특별시 강서구 곰달래로31가길 27,37.53254289,126.8516922,2
서울특별시 강서구청,서울특별시 강서구 곰달래로31다길 21,37.53348893,126.8524451,2
서울특별시 강서구청,서울특별시 강서구 곰달래로50길 25,37.53046219,126.8581387,2
서울특별시 강서구청,서울특별시 강서구 곰달래로35길 104,37.53587099,126.8537262,3
서울특별시 강서구청,서울특별시 강서구 강서로8길 66,37.53008825,126.8515606,2
서울특별시 강서구청,서울특별시 강서구 곰달래로37길 29,37.53256322,126.854581,1
서울특별시 강서구청,서울특별시 강서구 곰달래로49길 41,37.53366199,126.8573134,1
서울특별시 강서구청,,37.5738457,126.8411781,3
서울특별시 강서구청,서울특별시 강서구 양천로47나길 52-54 (가양동),37.5731059,126.8412961,4
서울특별시 강서구청,,37.5798743,126.8163462,5
서울특별시 강서구청,,37.5813197,126.8076317,4
서울특별시 강서구청,서울특별시 강서구 우장산로10길25-19,37.5500198,126.8455152,3
서울특별시 강서구청,서울특별시 강서구 강서로46길 78,37.552301,126.839903,4
서울특별시 강서구청,서울특별시 강서구 등촌로 233 (등촌동),37.5502513,126.8637641,1
서울특별시 강서구청,서울특별시 강서구 양천로66길 5 (등촌동),37.554975,126.8655842,1
서울특별시 강서구청,"서울특별시 강서구 강서로 242 (화곡동, 강서힐스테이트)",37.5480959,126.8366025,1
서울특별시 강서구청,,37.570556,126.830229,3
서울특별시 강서구청,서울특별시 강서구 양천로 351 (가양동),37.568378,126.841633,3
서울특별시 강서구청,서울특별시 강서구 강서로 463 (마곡동),37.566666,126.840641,5
서울특별시 강서구청,서울특별시 강서구 강서로 409 (마곡동),37.562112,126.839084,3
서울특별시 강서구청,서울특별시 강서구 허준로 10-25 (가양동),37.570154,126.842844,4
서울특별시 강서구청,서울특별시 강서구 강서로 395 (마곡동),37.560865,126.838138,5
서울특별시 강서구청,서울특별시 강서구 마곡중앙로 161-11 (마곡동),37.568275,126.826422,4
서울특별시 강서구청,서울특별시 강서구 양천로 401 (가양동),37.565198,126.847641,3
서울특별시 강서구청,서울특별시 강서구 강서로17길 68 (화곡동),37.532572,126.842184,5
서울특별시 강서구청,서울특별시 강서구 강서로17길 16 (화곡동),37.533002,126.844804,5
서울특별시 강서구청,서울특별시 강서구 강서로19길 3 (화곡동),37.533505,126.845509,5
서울특별시 강서구청,서울특별시 강서구 강서로17나길 2 (화곡동),37.532756,126.844059,3
서울특별시 강서구청,"서울특별시 강서구 강서로17나길 21 (화곡동, 삼익빌라)",37.533506,126.843488,5
서울특별시 강서구청,서울특별시 강서구 초록마을로37길 3,37.53555766,126.8453635,2
서울특별시 강서구청,서울특별시 강서구 화곡로15길 18,37.54094773,126.8342841,2
서울특별시 강서구청,서울특별시 강서구 화곡로65길 124,37.56128937,126.8469126,1
서울특별시 강서구청,,37.55097683,126.8695025,2
서울특별시 강서구청,서울특별시 강서구 까치산로4나길 42,37.54071664,126.8433419,2
서울특별시 강서구청,서울특별시 강서구 곰달래로31길 7,37.53140943,126.851349,2
서울특별시 강서구청,서울특별시 강서구 강서로18다길 26,37.535202,126.847181,3
서울특별시 강서구청,서울특별시 강서구 까치산로22길 9,37.548816,126.851943,3
서울특별시 강서구청,서울특별시 강서구 우장산로 121,37.55338134,126.8495962,2
서울특별시 강서구청,서울특별시 강서구 등촌로13바길 28,37.53635106,126.8579446,4
서울특별시 강서구청,서울특별시 강서구 등촌로13나길 9,37.53599647,126.8615357,2
서울특별시 강서구청,서울특별시 강서구 등촌로13마길 11-28,37.53813204,126.8593414,2
서울특별시 강서구청,서울특별시 강서구 곰달래로56길 23,37.53101066,126.860868,2
서울특별시 강서구청,,37.54614679,126.8368106,4
서울특별시 강서구청,서울특별시 강서구 화곡로68길 91,37.55759253,126.8589099,1
서울특별시 강서구청,서울특별시 강서구 양천로57길 13,37.563547,126.85239,3
서울특별시 강서구청,서울특별시 강서구 양천로57길 13,37.563547,126.85239,1
서울특별시 강서구청,서울특별시 강서구 양천로47나길 21-24,37.57232165,126.839105,1
서울특별시 강서구청,서울특별시 강서구 염창근린공원입구/성은교회 뒤,37.55902369,126.8656372,2
서울특별시 강서구청,서울특별시 강서구 우장산로 72,37.54943679,126.8443958,3
서울특별시 강서구청,서울특별시 강서구 등촌로39바길 26,37.54738,126.86136,2
서울특별시 강서구청,서울특별시 강서구 공항대로53가길 55,37.555831,126.859114,1
서울특별시 강서구청,서울특별시 강서구 까치산로18가길 27,37.54640295,126.848643,2
서울특별시 강서구청,서울특별시 강서구 월정로 179,37.534714,126.83538,2
서울특별시 강서구청,서울특별시 강서구 강서로 323,37.55475,126.836815,2
서울특별시 강서구청,,37.5602386,126.8239279,1
서울특별시 강서구청,서울특별시 강서구 봉제산근린공원,37.5496162,126.857647,2
서울특별시 강서구청,"서울특별시 강서구 화곡로18길 41 (화곡동, 에이엔캐슬)",37.5386,126.8362,1
서울특별시 강서구청,서울특별시 강서구 마곡중앙로 국제업무단지 C3 앞,37.568434,126.82786,1
서울특별시 강서구청,서울특별시 강서구 곰달래로53가길 18 (화곡동),37.533993,126.85972,1
서울특별시 강서구청,서울특별시 강서구 곰달래로45길 17 (화곡동),37.533477,126.85604,2
서울특별시 강서구청,서울특별시 강서구 강서로54길 89 (등촌동),37.55867,126.84349,3
서울특별시 강서구청,"서울특별시 강서구 공항대로13길 24 (공항동, 스카이빌라)",37.562016,126.81367,2
서울특별시 강서구청,서울특별시 강서구 양천로 48-11 (방화동),37.572193,126.80894,3
서울특별시 강서구청,서울특별시 강서구 양천로18길 21 (방화동),37.572495,126.81277,3
서울특별시 강서구청,,37.551735,126.83046,2
서울특별시 강서구청,"서울특별시 강서구 등촌로13마길 36 (등촌동, 만석빌라)",37.537585,126.86139,2
서울특별시 강서구청,,37.562687,126.81452,2
서울특별시 강서구청,"서울특별시 강서구 방화대로7길 39 (공항동, 마곡더퍼스트)",37.555809,126.8141,2
서울특별시 강서구청,서울특별시 강서구 강서로34길 34 (화곡동),37.542982,126.84162,1
서울특별시 강서구청,서울특별시 강서구 개화동로 13길 56-33,37.580929,126.80395,1
서울특별시 강서구청,서울특별시 강서구 방화대로 어린이공원8호 앞,37.557146,126.81703,1
서울특별시 강서구청,서울특별시 강서구 강서로56길 49,37.559826,126.84161,1
서울특별시 강서구청,서울특별시 강서구 강서로56길 49,37.559696,126.842224,1
서울특별시 강서구청,서울특별시 강서구 강서로56길 49,37.560135,126.84169,1
서울특별시 강서구청,서울특별시 강서구 등촌로13길 36-17,37.536232,126.86075,1
서울특별시 강서구청,서울특별시 강서구 등촌로13아길 63,37.53614,126.85565,3
서울특별시 강서구청,서울특별시 강서구 등촌로13자길 63-20,37.536785,126.855736,4
서울특별시 강서구청,서울특별시 강서구 강서로33가길 78,37.544845,126.83633,2
서울특별시 강서구청,서울특별시 강서구 강서로33길 94,37.540784,126.834722,2
서울특별시 강서구청,서울특별시 강서구 강서로 41길28,37.544773,126.835778,3
서울특별시 강서구청,서울특별시 강서구 강서로 33가길 58,37.544315,126.83698,4
서울특별시 강서구청,서울특별시 강서구 강서로43다길28,37.54708,126.834854,1
서울특별시 강서구청,서울특별시 강서구 강서로33길 12,37.542034,126.83927,2
서울특별시 강서구청,서울특별시 강서구 화곡로21길 7,37.54128,126.836716,2
서울특별시 강서구청,서울특별시 강서구 방화대로5라길 29,37.555805,126.81409,1
서울특별시 강서구청,서울특별시 강서구 남부순환로7길 30,37.558514,126.80982,2
서울특별시 강서구청,서울특별시 강서구 공항대로13길 24,37.562016,126.813675,1
서울특별시 강서구청,서울특별시 강서구 방화대로23길 27,37.564163,126.815094,1
서울특별시 강서구청,서울특별시 강서구 남부순환로11가길 28,37.554928,126.81371,4
서울특별시 강서구청,서울특별시 강서구 방화대로5나길 24,37.55597432,126.816314,3
서울특별시 강서구청,서울특별시 강서구 방화대로7다길 13,37.55751,126.81483,1
서울특별시 강서구청,서울특별시 강서구 공항대로8길 56,37.558514,126.81223,4
서울특별시 강서구청,서울특별시 강서구 공항대로2가길 19,37.559925,126.80925,3
서울특별시 강서구청,서울특별시 강서구 양천로14나길 7,37.570801,126.809531,2
서울특별시 강서구청,서울특별시 강서구 개화길 52,37.586719,126.801287,3
서울특별시 강서구청,서울특별시 강서구 개화동로9길 27,37.5793,126.801636,1
서울특별시 강서구청,서울특별시 강서구 개화동로 31길 32,37.56289,126.80852,3
서울특별시 강서구청,서울특별시 강서구 개화길 72-9,37.588676,126.802444,2
서울특별시 강서구청,서울특별시 강서구 곰달래로35길 94,37.53529757,126.8538166,3
서울특별시 강서구청,서울특별시 강서구 가로공원로82길 22,37.53645087,126.8399315,4
서울특별시 강서구청,서울특별시 강서구 화곡로18길 44,37.53825691,126.8363069,3
서울특별시 강서구청,서울특별시 강서구 강서로7길 65,37.52946031,126.8441974,4
서울특별시 강서구청,서울특별시 강서구 강서로7길 20,37.52962782,126.8465503,4
서울특별시 강서구청,서울특별시 강서구 강서로5가길 37-5,37.52862901,126.8458198,2
서울특별시 강서구청,서울특별시 강서구 까치산로 154,37.55092777,126.8522324,2
서울특별시 강서구청,서울특별시 강서구 까치산로18다길 73,37.54880128,126.8540026,3
서울특별시 강서구청,,37.55132094,126.8507883,2
서울특별시 강서구청,서울특별시 강서구 까치산로22길 26-8,37.54815663,126.8519111,1
서울특별시 강서구청,서울특별시 강서구 등촌로13나길 41,37.53782422,126.8600398,5
