사업장명,도로명주소,raw_score_noise_pub,경도,위도
일기장,"서울특별시 송파구 오금로11길 27 (방이동,(지상2층))",1.0,127.10726312243231,37.515258494737424
쇼,"서울특별시 관악구 신림로 373, 지상2층 (신림동)",1.0,126.92565138428505,37.48740010368228
홀인원 클럽,"서울특별시 관악구 신림로 367 (신림동,외1필지 지상3층)",1.0,126.92583189655541,37.48713124925235
WINNER(위너),"서울특별시 관악구 신림로 361 (신림동,3층)",1.0,126.92611616784373,37.48642073715986
딱따구리,"서울특별시 관악구 신림로 353 (신림동,지상4층)",1.0,126.92630238806981,37.485767497198296
열린노래밤,"서울특별시 관악구 조원중앙로 6 (신림동,지하1층)",1.0,126.90173176813094,37.48041139225189
장윤정노래빠,"서울특별시 관악구 신림로59길 14, 지하1층 (신림동)",1.0,126.9258827480347,37.48329537165053
샤인노래빠,"서울특별시 관악구 남부순환로 1601-1, 지하1층 (신림동)",1.0,126.92572818670794,37.484371671501236
놀이터노래빠,서울특별시 관악구 난곡로 306 (신림동),1.0,126.91193590925803,37.481264668886965
준코뮤직타운 신림2호점,"서울특별시 관악구 신림로59길 14 (신림동, 지하2층)",1.0,126.9258827480347,37.48329537165053
조이,"서울특별시 관악구 신림로59길 14 (신림동,지상2층)",1.0,126.9258827480347,37.48329537165053
Ace룸클럽,"서울특별시 관악구 신림로 351 (신림동,지상6층)",1.0,126.9263405641076,37.4856465802664
24케이(24K),서울특별시 관악구 신림로67길 5 (신림동),1.0,126.92607399695905,37.48606836401032
잠자리클럽,서울특별시 관악구 신림로66길 13 (신림동),1.0,126.92752667226196,37.48555002506563
W플러스,서울특별시 관악구 남부순환로220길 16 (봉천동),1.0,126.94862282054602,37.48053309115111
선물 노래클럽,"서울특별시 관악구 신림로 363-1, 3층 (신림동)",1.0,126.92606119396818,37.4866767499946
물고기,"서울특별시 관악구 신림로 317, 지하1층 (신림동)",1.0,126.92676260129103,37.48266131800011
색연필,"서울특별시 송파구 올림픽로32길 12, 지하1층 (방이동)",1.0,127.10607556658474,37.51499606072093
6day (식스),"서울특별시 송파구 오금로11길 23-6, 지상2층 (방이동)",1.0,127.10720828054401,37.51538629016639
하이 뮤직타운,"서울특별시 송파구 올림픽로32길 10-1 (방이동,(3층))",1.0,127.10603239079286,37.51509782244225
도깨비,"서울특별시 영등포구 선유동1로 20, 지하1층 (당산동2가)",1.0,126.88913882655486,37.523685220080985
아마존,"서울특별시 송파구 올림픽로30길 6-5 (방이동,(1층))",1.0,127.1047152776697,37.51515292058682
꽃길노래,"서울특별시 송파구 올림픽로8길 10, 지하1층 (잠실동)",1.0,127.07706400862133,37.510833830218964
준코뮤직타운 신천1호점,"서울특별시 송파구 올림픽로12길 4-25, 지하1층 (잠실동)",1.0,127.07845439499953,37.51112276464968
코리아,"서울특별시 송파구 송파대로28길 32, 지하1층 12,13호 (가락동)",1.0,127.11842060349889,37.494729280467766
오아시스,"서울특별시 송파구 오금로11길 29-14, 지하1층 (방이동)",1.0,127.10749370575446,37.51586701252598
티파니7080,"서울특별시 송파구 송파대로30길 8, 지상2층 201호 (가락동, 뉴훼미리1차 )",1.0,127.11554498708881,37.49421085208382
커플 술먹는 노래주점,"서울특별시 송파구 백제고분로7길 15-5, 지상3층 (잠실동)",1.0,127.07758100466097,37.51081173896657
갤럭시,"서울특별시 송파구 석촌호수로 216, 호텔 레이크 지하3층 (석촌동)",1.0,127.098009655136,37.506864939224684
오빠오빠,"서울특별시 송파구 송파대로28길 6, 가락동 훼미리 오피스텔2차 302호 (가락동)",1.0,127.1161444143581,37.49350605913963
임팩트,"서울특별시 송파구 송파대로28길 11, 지하1층 (가락동)",1.0,127.11621714577784,37.49409432065789
임팩트2,"서울특별시 송파구 송파대로28길 11 (가락동,지하3층)",1.0,127.11621714577784,37.49409432065789
앤 노래클럽,"서울특별시 송파구 송파대로28길 6, 지상2층 (가락동)",1.0,127.1161444143581,37.49350605913963
스케일 뮤직타운,"서울특별시 송파구 올림픽로12길 4-15 (잠실동,지하1층)",1.0,127.07937817948711,37.51108227193424
부킹노래바Q,서울특별시 송파구 백제고분로7길 51 (잠실동),1.0,127.08179917069582,37.51089075710252
뉴코 노래타운 가락점,"서울특별시 송파구 송파대로28길 6, 지하2층 (가락동, 가락훼미리오피스텔2차)",1.0,127.1161444143581,37.49350605913963
놀아줘,"서울특별시 영등포구 선유동1로 6-7, 지하1층 (당산동2가)",1.0,126.8891288916293,37.52258510545751
유정노래바,"서울특별시 영등포구 영등포로 237-1 (영등포동5가, 지하1층)",1.0,126.90499447280563,37.51962301529602
궁전노래바,서울특별시 영등포구 양평로 51 (당산동5가),1.0,126.89785021609077,37.53426413892282
거목,서울특별시 영등포구 영등포로37길 4 (영등포동5가),1.0,126.90277452990686,37.52059900725232
블루(Blue),"서울특별시 영등포구 양평로 61 (당산동5가, 지하1층)",1.0,126.89679889157327,37.53474594866243
백악관,"서울특별시 영등포구 영등포로 225 (영등포동5가, 4층)",1.0,126.90390989519017,37.51989343043139
비엠,"서울특별시 영등포구 영중로4길 29 (영등포동3가, 지하1층)",1.0,126.90664090345986,37.517966999072534
돈텔빠,,1.0,126.90669921445289,37.51838593587395
소렌토,"서울특별시 영등포구 영등포로 397-1 (신길동, 지하1층)",1.0,126.91957490998233,37.51352749900188
엔에이치케이룸영상가요,"서울특별시 영등포구 여의나루로 42, 331,332호 (여의도동)",1.0,126.92217880412527,37.5214543540683
곤파치아 이자카야,"서울특별시 영등포구 국제금융로6길 30 (여의도동,백상빌딩)",1.0,126.92365927865876,37.52177620483952
스타노래,"서울특별시 영등포구 양평로 28, 2층 (당산동6가)",1.0,126.90045613402788,37.53345291254343
쿨,"서울특별시 영등포구 영중로42길 5 (영등포동8가, 지하1층)",1.0,126.90356031978796,37.528515007746854
리본(Re-born),서울특별시 영등포구 영등포로 198 (영등포동4가),1.0,126.90045427829322,37.51998835202187
비엠더블(BMW),"서울특별시 영등포구 국제금융로6길 30 (여의도동,백상빌딩 008호)",1.0,126.92365927865876,37.52177620483952
선물,"서울특별시 영등포구 국제금융로8길 34, 지하1층 101~104호 (여의도동, 오륜빌딩)",1.0,126.92437407364807,37.52020502146318
블랙잭,"서울특별시 영등포구 국제금융로6길 30 (여의도동,백상빌딩 지하13~15호)",1.0,126.92365927865876,37.52177620483952
아라아라,"서울특별시 관악구 신림로59길 10, 지하1층 (신림동)",1.0,126.92630989420287,37.483159450026236
더킹,"서울특별시 관악구 관악로 185 (봉천동, 지하1층)",1.0,126.9497330504913,37.481744860194794
스카이,"서울특별시 영등포구 국회대로70길 19 (여의도동, 대하빌딩 지하1층 B10~11호)",1.0,126.91792970774466,37.52923316914281
샵인,서울특별시 관악구 신림로 353 (신림동),1.0,126.92630238806981,37.485767497198296
파라다이스,서울특별시 관악구 신림로67길 5 (신림동),1.0,126.92607399695905,37.48606836401032
용노래빠,"서울특별시 관악구 신림로67길 9, 지상2층 (신림동)",1.0,126.92590520981553,37.48607620684928
야구장 노래클럽,"서울특별시 관악구 신림로 359, 지하1층 (신림동)",1.0,126.92618213181309,37.48633503073399
세븐노래,"서울특별시 관악구 신림로 356, 3층 2호 (신림동)",1.0,126.92684370485756,37.486127513334324
W노래클럽,"서울특별시 관악구 신림로 356, 3층 3호 (신림동)",1.0,126.92684370485756,37.486127513334324
카라노래빠,"서울특별시 관악구 난곡로66길 12, 지하1층 (신림동)",1.0,126.91215110288837,37.4824822875251
논다노래타운 신림점,서울특별시 관악구 남부순환로 1600 (신림동),1.0,126.92561124044757,37.48376604002585
사루비아,서울특별시 관악구 관악로 183 (봉천동),1.0,126.94962168190067,37.48167400196342
홀인원 노래바,"서울특별시 관악구 신림로 367, 3층 (신림동)",1.0,126.92583189655541,37.48713124925235
구디별밤,"서울특별시 관악구 시흥대로 578, 지하1층 (신림동)",1.0,126.90039825530602,37.48426276699339
락휴노래타운,"서울특별시 관악구 신림로59길 14, 4층 (신림동)",1.0,126.9258827480347,37.48329537165053
부르메(노래주점),"서울특별시 송파구 송파대로28길 6 (가락동,훼미리2차오피스텔 지상2층 2층2호)",1.0,127.1161444143581,37.49350605913963
초콜릿,"서울특별시 송파구 올림픽로32길 10, 지하1층 (방이동)",1.0,127.105989193,37.51519958137814
임팩트1,"서울특별시 송파구 송파대로28길 11 (가락동,지하2층)",1.0,127.11621714577784,37.49409432065789
몽키뮤직타운,"서울특별시 송파구 올림픽로 98, 지하1층 (잠실동)",1.0,127.07860237630581,37.511480133952226
가야 노래클럽,"서울특별시 송파구 올림픽로32길 3 (방이동,지하1층)",1.0,127.1060722342123,37.515717677832946
컬러,"서울특별시 송파구 송파대로28길 12, 지하1층 (가락동)",1.0,127.11653777392455,37.49371853409091
she's(쉬즈),"서울특별시 송파구 백제고분로7길 15-5 (잠실동,지하1층)",1.0,127.07758100466097,37.51081173896657
잼잼,"서울특별시 송파구 올림픽로32길 3 (방이동,지상 2층)",1.0,127.1060722342123,37.515717677832946
준코뮤직타운 방이점,"서울특별시 송파구 오금로11길 23 (방이동,지하 1층)",1.0,127.10683107696237,37.51512259748952
아더킹,"서울특별시 송파구 송파대로28길 12 (가락동,(지하1층))",1.0,127.11653777392455,37.49371853409091
거북이 유흥주점,"서울특별시 송파구 송파대로28길 13 (가락동,(지하1층))",1.0,127.1165344954868,37.49427303027304
보스(BOSS),"서울특별시 송파구 오금로11길 29-14, 지상2층 (방이동)",1.0,127.10749370575446,37.51586701252598
섹시,"서울특별시 송파구 송파대로28길 20, 지하1층 111,112,113호 (가락동, 세화빌딩)",1.0,127.11734371102054,37.49414699418487
에이스,"서울특별시 송파구 송파대로28길 6, 3층 (가락동)",1.0,127.1161444143581,37.49350605913963
보물성,"서울특별시 송파구 송파대로28길 6, 3층 (가락동)",1.0,127.1161444143581,37.49350605913963
루키,"서울특별시 송파구 송파대로28길 12, 지하1층 (가락동)",1.0,127.11653777392455,37.49371853409091
짝 노래주점,"서울특별시 송파구 송파대로28길 20, 2층 202-A호 (가락동)",1.0,127.11734371102054,37.49414699418487
신세계 노래주점,"서울특별시 송파구 송파대로28길 20, 2층 202-B호 (가락동)",1.0,127.11734371102054,37.49414699418487
마우이(maui),"서울특별시 송파구 송파대로28길 20, 2층 201호 (가락동)",1.0,127.11734371102054,37.49414699418487
코리아,"서울특별시 영등포구 영중로10길 42 (영등포동3가, 지하1층)",1.0,126.90696000577455,37.518322129094045
새천년,"서울특별시 영등포구 영중로10길 32 (영등포동3가, 2층)",1.0,126.90593380999654,37.518540780173254
에덴,"서울특별시 영등포구 영중로10길 33 (영등포동3가, 지하1층)",1.0,126.90611114968796,37.51871547566525
궁전노래바,"서울특별시 영등포구 영등포로 406 (신길동, 지하1층)",1.0,126.92028634296224,37.51292054292933
뮤즈라이브,"서울특별시 영등포구 국제금융로 78, 홍우빌딩 지하1층 2호 (여의도동)",1.0,126.92826349262835,37.52081843759356
린스,"서울특별시 영등포구 영등포로 400, 신성빌딩 지하1층 (신길동)",1.0,126.9196767281245,37.512983876856524
버디,서울특별시 영등포구 양평로 66 (당산동6가),1.0,126.89674068882466,37.53520674556274
동킹노래타운,"서울특별시 영등포구 영등포로50길 8-3, 지하1층 전체 (영등포동3가)",1.0,126.90622145117332,37.518264731939595
열창노래광,"서울특별시 영등포구 영등포로50길 7-1, 지하1층 (영등포동3가)",1.0,126.90654412793172,37.51815229339391
라인노래,"서울특별시 영등포구 양평로 73, 지하1층 (양평동4가)",1.0,126.89573108530938,37.53527840349522
애플,서울특별시 영등포구 영중로4길 15-5 (영등포동3가),1.0,126.90502079563156,37.517688756699805
킹,"서울특별시 영등포구 영중로4길 9-2, 지하1층 (영등포동3가)",1.0,126.90465201365976,37.517432269147335
SK(에스케이),"서울특별시 영등포구 영등포로50길 12, 지하1층 (영등포동3가)",1.0,126.90635748414374,37.517953374393045
올레,"서울특별시 영등포구 영등포로 370 (신길동, 지하1층)",1.0,126.9161608384652,37.513837737523595
황실,서울특별시 영등포구 영중로10길 40 (영등포동3가),1.0,126.90681627853418,37.518354872187686
도도,"서울특별시 영등포구 양평로 59, 대영빌딩 지하1층 B-1, B-2호 (당산동5가)",1.0,126.89694956239714,37.534671187249764
샤넬,"서울특별시 영등포구 영중로8길 13, 스카이모텔 지하1층 (영등포동3가)",1.0,126.90426293168777,37.518558354840984
마이노래시대,"서울특별시 영등포구 양평로 64-1 (당산동6가,(지1층))",1.0,126.89676974142958,37.53528870638929
쿨,"서울특별시 관악구 시흥대로 570, 지하1층 (신림동)",1.0,126.89957599388318,37.483538043053045
오케이(OK),"서울특별시 관악구 남부순환로 1591-6, 지하1층 (신림동)",1.0,126.92438252559897,37.484376713918195
스카이,"서울특별시 관악구 남부순환로 1599-4, 지하1층 (신림동)",1.0,126.92553838150823,37.484531610374574
봉봉노래바,"서울특별시 관악구 봉천로12길 54, 2층 (신림동)",1.0,126.92707699935238,37.486347235784244
신림 노래빠,"서울특별시 관악구 남부순환로 1596, 나동 지하1층 (신림동)",1.0,126.92512626809985,37.48379419755578
캔디노래빠,"서울특별시 관악구 남부순환로 1591, 지하1층 (신림동)",1.0,126.92447943769461,37.48423339556581
잠자리,"서울특별시 관악구 신림로 356, 3층 (신림동)",1.0,126.92684370485756,37.486127513334324
퍼스트,"서울특별시 관악구 남부순환로176길 11, 2층 (신림동)",1.0,126.92567637460326,37.48345338209833
K9 노래,"서울특별시 관악구 남부순환로 1595, 지하1층 (신림동)",1.0,126.92481382435653,37.48425752278134
비젼21노래빠,"서울특별시 관악구 신림로 354, 지하1층 (신림동)",1.0,126.92697641441589,37.485971915481734
딸기,"서울특별시 관악구 남부순환로224길 13, 지하1층 (봉천동)",1.0,126.9504949683151,37.48021736517242
여자친구노래빠,"서울특별시 관악구 신림로65길 10, 지하1층 (신림동)",1.0,126.92602304174022,37.48523525853473
골드,"서울특별시 관악구 신림로67길 5, 지하1층 (신림동)",1.0,126.92607399695905,37.48606836401032
썸 노래타운,서울특별시 관악구 신림로59길 12 (신림동),1.0,126.92615635926374,37.483324280080105
라운딩,서울특별시 관악구 신림로 322-3 (신림동),1.0,126.92733223543163,37.483090457949494
코코노래빠,"서울특별시 관악구 신림로 351, 지하1층 (신림동)",1.0,126.9263405641076,37.4856465802664
싱크홀 (sinkhole),"서울특별시 관악구 신림로59길 17, 지하1층 (신림동)",1.0,126.92589450977316,37.48295889536365
소풍,"서울특별시 관악구 남부순환로 1594, 지하1층 (신림동)",1.0,126.92486441530387,37.483713713107555
희원비즈니스,"서울특별시 관악구 봉천로12길 34, 지하1층 (신림동)",1.0,126.92669318474509,37.487169969704716
헤븐,"서울특별시 송파구 올림픽로30길 6, 지하1층 (방이동)",1.0,127.1049175211866,37.51520479105248
리버 노래주점,"서울특별시 송파구 송파대로28길 20, 세화빌딩 2층 201A호 (가락동)",1.0,127.11734371102054,37.49414699418487
하니,"서울특별시 송파구 송파대로28길 20, 세화빌딩 2층 201B호 (가락동)",1.0,127.11734371102054,37.49414699418487
에스(S),서울특별시 송파구 송파대로28길 32 (가락동),1.0,127.11842060349889,37.494729280467766
if 노래주점,"서울특별시 송파구 송파대로28길 32, 2층 (가락동)",1.0,127.11842060349889,37.494729280467766
홍콩,"서울특별시 송파구 송파대로28길 20, 세화빌딩 지하1층 101호 (가락동)",1.0,127.11734371102054,37.49414699418487
동경노래,"서울특별시 송파구 송파대로28길 12 (가락동, 지상1층 104호-108호)",1.0,127.11653777392455,37.49371853409091
럭셔리노래바,"서울특별시 송파구 송파대로28길 13 (가락동, 지하1층 106-1호)",1.0,127.1165344954868,37.49427303027304
명품노래바,"서울특별시 송파구 송파대로28길 13 (가락동, 지하1층 106-2호)",1.0,127.1165344954868,37.49427303027304
호박노래장,"서울특별시 송파구 송파대로28길 32, 지하1층 9,10,11호 (가락동, 올림피아오피스텔)",1.0,127.11842060349889,37.494729280467766
벤츠노래,서울특별시 송파구 송파대로28길 13 (가락동),1.0,127.1165344954868,37.49427303027304
바나나,"서울특별시 송파구 송파대로28길 20, 지하1층 114-1,2호 (가락동)",1.0,127.11734371102054,37.49414699418487
꿀단지,"서울특별시 송파구 송파대로28길 12, 지하1층 11호(일부),12호 (가락동)",1.0,127.11653777392455,37.49371853409091
뉴욕,"서울특별시 송파구 송파대로28길 20, 지하1층 107,108,109,110호 (가락동)",1.0,127.11734371102054,37.49414699418487
폭스,"서울특별시 송파구 송파대로28길 20, 지하1층 106호 (가락동)",1.0,127.11734371102054,37.49414699418487
골드2,"서울특별시 송파구 송파대로28길 13, 지하1층 103호 (가락동, 거북이빌딩)",1.0,127.1165344954868,37.49427303027304
골드1,"서울특별시 송파구 송파대로28길 13, 지하1층 101호 (가락동, 거북이빌딩)",1.0,127.1165344954868,37.49427303027304
뉴홍콩,"서울특별시 송파구 송파대로28길 20, 세화빌딩 지하1층 102,103호 (가락동)",1.0,127.11734371102054,37.49414699418487
비바,"서울특별시 영등포구 국제금융로8길 27-9 (여의도동, 동북빌딩 205,206호)",1.0,126.9261483653705,37.519549682230384
홀릭,"서울특별시 영등포구 여의대방로69길 지하 7, 4,5호 (여의도동, 충무빌딩)",1.0,126.92845801486835,37.51969764794534
팡팡,서울특별시 영등포구 경인로 872 (영등포동1가),1.0,126.90676384372367,37.51714364369013
스타,"서울특별시 영등포구 여의대방로67길 18 (여의도동,스타빌딩 4층)",1.0,126.9274169691729,37.52034300569786
에프엠,"서울특별시 영등포구 여의대방로65길 17 (여의도동,서린빌딩 지하1층6호)",1.0,126.92616376209659,37.51993540375239
코끼리,"서울특별시 영등포구 영중로10길 36 (영등포동3가, 지하1층(전부))",1.0,126.90632799306138,37.51841572317138
스코트,"서울특별시 영등포구 영중로4길 10-1, 지하1층 (영등포동3가)",1.0,126.90472633939542,37.517103800626764
앵콜노래바,서울특별시 영등포구 영중로4길 12 (영등포동3가),1.0,126.90478947753898,37.51725427595465
애창노래바,서울특별시 영등포구 영중로4길 6 (영등포동3가),1.0,126.90414975444547,37.5170618219095
톱스타,"서울특별시 영등포구 영중로10길 28, 지하1층 (영등포동3가)",1.0,126.90541933529684,37.5186191149245
홈런,"서울특별시 영등포구 영등포로46길 3-1 (영등포동3가,지하)",1.0,126.90506875257,37.51889846325137
신데렐라 노래크럽,"서울특별시 영등포구 영중로4길 25, 지하층 (영등포동3가)",1.0,126.90628481987345,37.517799768765336
피닉스 Ⅱ,서울특별시 영등포구 영중로10길 32-2 (영등포동3가),1.0,126.90565748454343,37.51852469718733
피닉스 Ⅱ,서울특별시 영등포구 영중로10길 30 (영등포동3가),1.0,126.90568361859984,37.51860245079263
벤츠,서울특별시 영등포구 영중로4길 32 (영등포동3가),1.0,126.90677908199481,37.51783464582316
해지면,"서울특별시 영등포구 영중로8길 19, 지하1층 (영등포동3가)",1.0,126.90496425393883,37.51838916211799
로또노래바,"서울특별시 영등포구 영중로4길 18 (영등포동3가,2층)",1.0,126.90556392099111,37.51735104765022
썸 노래빠,"서울특별시 관악구 남부순환로 1604, 지하1층 (신림동)",1.0,126.9260314636131,37.48392672765384
앵두노래빠,"서울특별시 관악구 신림로68길 9, 2층 (신림동)",1.0,126.92697593658863,37.48660885766666
줄넘기,"서울특별시 관악구 신림로 353, 지하1층 (신림동)",1.0,126.92630238806981,37.485767497198296
골든벨,"서울특별시 관악구 신림로 353, 지하1층 (신림동)",1.0,126.92630238806981,37.485767497198296
깡노래빠,"서울특별시 관악구 신림로 356, 지하1층 1호 (신림동)",1.0,126.92684370485756,37.486127513334324
갤러리,"서울특별시 관악구 남부순환로176길 11, 지하1층 (신림동)",1.0,126.92567637460326,37.48345338209833
뉴허니 노래바,"서울특별시 관악구 신림로 356, 지하1층 (신림동)",1.0,126.92684370485756,37.486127513334324
준코뮤직타운 서울대입구점,"서울특별시 관악구 남부순환로 1830, 지하1층 전체호 (봉천동)",1.0,126.9502622440011,37.48081266657809
체리노래빠,"서울특별시 관악구 남부순환로 1588, 신림빌딩 3층 302호 (신림동)",1.0,126.92418912345083,37.48365902311685
망고노래빠,"서울특별시 관악구 남부순환로 1588, 신림빌딩 3층 (신림동)",1.0,126.92418912345083,37.48365902311685
시크릿,"서울특별시 관악구 신림동1길 25-6, 지하1층 (신림동)",1.0,126.92594398014246,37.486366890011645
아쿠아,"서울특별시 관악구 남부순환로176길 9, 제일빌딩 2층 (신림동)",1.0,126.92566711713408,37.483571910106214
깐부,"서울특별시 관악구 남부순환로176길 9, 제일빌딩 2층 (신림동)",1.0,126.92566711713408,37.483571910106214
상한가 노래빠,"서울특별시 관악구 신림로 371, 지하1층 (신림동)",1.0,126.92570996483052,37.4873197831748
청개구리,"서울특별시 관악구 관악로 192, 지층 (봉천동)",1.0,126.95074522065877,37.48218590000955
룸의정석 싱플러스 신림점,"서울특별시 관악구 남부순환로 1600-8, 금성빌딩 4층 (신림동)",1.0,126.92590391543582,37.48363792843128
화이트,"서울특별시 관악구 남부순환로176길 20, 지층 (신림동)",1.0,126.9257040189484,37.48307691936641
난사노래빠,서울특별시 관악구 난곡로 317 (신림동),1.0,126.9113395751414,37.48231602383009
오빠가격이싸요 노래빠,"서울특별시 관악구 관천로 42, SU모텔 (신림동)",1.0,126.92437953381909,37.483448581791436
갤럭시,"서울특별시 송파구 석촌호수로 216, 호텔 레이크 지하2층 (석촌동)",1.0,127.098009655136,37.506864939224684
샴푸,"서울특별시 송파구 송파대로28길 24, 밀리아나2차오피스텔 2층 208,210호 (가락동)",1.0,127.11767062934432,37.49431391732365
지중해,"서울특별시 송파구 송파대로28길 20, 세화빌딩 지하1층 106-1호 (가락동)",1.0,127.11734371102054,37.49414699418487
Ace뮤직타운,서울특별시 송파구 올림픽로32길 14 (방이동),1.0,127.1061263601459,37.51486773578859
뉴윈,"서울특별시 송파구 삼학사로 98, 로사나관광호텔 지하1층 (석촌동)",1.0,127.09465130913584,37.505997102328486
더뉴윈,"서울특별시 송파구 삼학사로 98, 로사나관광호텔 지하2층 (석촌동)",1.0,127.09465130913584,37.505997102328486
비타민,"서울특별시 송파구 송파대로28길 13, 거북이빌딩 지하1층 107호 (가락동)",1.0,127.1165344954868,37.49427303027304
세비앙,"서울특별시 송파구 송파대로30길 8, 훼밀리오피스텔 지하1층 (가락동)",1.0,127.11554498708881,37.49421085208382
클래스 원,"서울특별시 송파구 송파대로28길 5, 가락관광호텔 지하1층 1호 (가락동)",1.0,127.1158309303561,37.49388527012992
클래스 투,"서울특별시 송파구 송파대로28길 5, 가락관광호텔 지하1층 2호 (가락동)",1.0,127.1158309303561,37.49388527012992
클래스,"서울특별시 송파구 송파대로28길 5, 가락관광호텔 지하1층 3호 (가락동)",1.0,127.1158309303561,37.49388527012992
엔츠 노래타운,서울특별시 강동구 천호대로157길 51 (천호동),1.0,127.12476648662928,37.54003318443516
월드컵노래주점,서울특별시 강동구 양재대로89길 13 (성내동),1.0,127.13179706334478,37.526455441938865
보스노래밤,"서울특별시 강동구 상암로11길 4, 1층 (암사동)",1.0,127.12595266788448,37.549906043326104
별헤는밤,서울특별시 강동구 양재대로 1389 (성내동),1.0,127.13387932170036,37.53019669274198
월드컵,서울특별시 강동구 상암로11길 8 (암사동),1.0,127.12596818723298,37.55004677126387
대경,서울특별시 강동구 양재대로111길 18 (길동),1.0,127.13562837057833,37.537384600642284
보물섬,서울특별시 강동구 양재대로109길 26 (길동),1.0,127.13607765792963,37.536763160839925
팻븐2,"서울특별시 영등포구 영등포로 226-1 (영등포동3가,외1필지)",1.0,126.90355029820978,37.519398248067624
피카소노래빠,"서울특별시 영등포구 영등포로46길 7 (영등포동3가,지하1층)",1.0,126.90500188899397,37.51849796684484
원투,서울특별시 영등포구 영중로4길 7 (영등포동3가),1.0,126.90419291417457,37.51734190738284
뉴노래빠,서울특별시 영등포구 영중로10길 32-1 (영등포동3가),1.0,126.90601229644558,37.51842952314924
궁전준코,"서울특별시 구로구 경인로 196 (오류동, 성진빌딩 지하1층)",1.0,126.84003896728828,37.49536887390446
캐슬,,1.0,126.90588861662133,37.517661052661026
좋아요,"서울특별시 영등포구 여의대방로69길 7 (여의도동, 충무빌딩10호,11호(지하1층))",1.0,126.92845801486835,37.51969764794534
메이드 노래바(MADE 노래바),서울특별시 영등포구 영중로10길 28-1 (영등포동3가),1.0,126.90552893368398,37.51864006222075
에스비에스노래,"서울특별시 영등포구 영등포로50길 11 (영등포동3가, 지하1층)",1.0,126.90652713558234,37.51792554845698
가노래,서울특별시 영등포구 영중로10길 10-1 (영등포동3가),1.0,126.90360172335569,37.5190126316287
보물섬,"서울특별시 영등포구 양평로 75 (양평동4가, 지하1층)",1.0,126.89556849383538,37.53536742106395
황후노래타운,"서울특별시 영등포구 영중로10길 34-1 (영등포동3가, 지하1층)",1.0,126.90615102052375,37.518494687614336
타임,"서울특별시 영등포구 영등포로50길 8-3 (영등포동3가, 2층)",1.0,126.90622145117332,37.518264731939595
브이아이피(VIP),,1.0,126.90628481987345,37.517799768765336
투투노래바,서울특별시 영등포구 영등포로50길 8-4 (영등포동3가),1.0,126.90621119729464,37.51838977740069
에이스,"서울특별시 영등포구 영등포로50길 5 (영등포동3가,지하1층)",1.0,126.90656339293078,37.518407077762454
준코뮤직타운영등포점,"서울특별시 영등포구 영등포로 248 (영등포동3가,지하1층)",1.0,126.90587029766394,37.518928485802356
퀸노래광장,"서울특별시 영등포구 영중로10길 32-1 (영등포동3가,(2층))",1.0,126.90601229644558,37.51842952314924
고고노래밤,"서울특별시 영등포구 영중로4길 21, 2층 (영등포동3가)",1.0,126.90588861662133,37.517661052661026
영등포노래타운쿡호야,"서울특별시 영등포구 영중로10길 6, B01호 (영등포동3가,델리타운)",1.0,126.90328754697613,37.51902851595139
빙고노래밤,서울특별시 관악구 남부순환로 1599-3 (신림동),1.0,126.92539692011349,37.4844455697291
레이스노래빠,"서울특별시 관악구 시흥대로 552-1, 지하1층 3호 (신림동)",1.0,126.89859669226135,37.48225315998929
레이스가라오케,"서울특별시 관악구 시흥대로 552-1, 지하1층 2호 (신림동)",1.0,126.89859669226135,37.48225315998929
레이스여성전용클럽,"서울특별시 관악구 시흥대로 552-1, 지하1층 1호 (신림동)",1.0,126.89859669226135,37.48225315998929
p9,"서울특별시 관악구 신림로 349, 지하1층 (신림동)",1.0,126.92635324015687,37.485528958236955
고구려,"서울특별시 관악구 신림로 349, WD호텔 (신림동)",1.0,126.92635324015687,37.485528958236955
명월,"서울특별시 관악구 신림로 349, WD호텔(을) 3층 (신림동)",1.0,126.92635324015687,37.485528958236955
청풍,"서울특별시 관악구 신림로 349, WD호텔(을) 3층 (신림동)",1.0,126.92635324015687,37.485528958236955
뉴코노래타운 신림점,"서울특별시 관악구 신림로 344, 에스케이허브그린 지하1층 2호 (신림동)",1.0,126.92707200426022,37.485148464861126
파이프,"서울특별시 관악구 신림로59길 7, 지하1층 가호 (신림동)",1.0,126.92640631858258,37.48290942628034
놀이터,"서울특별시 서초구 방배로 170 (방배동,(지하1층))",1.0,126.99031196360703,37.4888869795759
샤넬,서울특별시 서초구 방배로 200 (방배동),1.0,126.98882956446744,37.4913571754344
M(엠),"서울특별시 서초구 사평대로 369 (반포동, 지하1층)",1.0,127.02043106546039,37.504440392565506
유토피아 7080,"서울특별시 서초구 방배로 195, 지층 제2호 (방배동)",1.0,126.98859307304447,37.49071443985604
만남,서울특별시 서초구 강남대로 615 (잠원동),1.0,127.0160099708002,37.516630230356554
준코 뮤직타운 강남2호점,"서울특별시 서초구 강남대로69길 11, 지하1층 (서초동)",1.0,127.02132011660048,37.50141928847689
곰노래바,"서울특별시 서초구 강남대로 521, 지층 (반포동)",1.0,127.01916852556137,37.508601257660324
카와베,"서울특별시 서초구 강남대로107길 6, 리버사이드호텔 지하1?2층 (잠원동)",1.0,127.01521059324945,37.51864440627309
